Configuration loaded
Connected to MongoDB: avtopia_devdb
WARNING: Could not create unique placeId index: {ok: 0.0, errmsg: Index build failed: 55ee6fc0-1a22-4f5a-9740-cdcfdbc7c706: Collection avtopia_devdb.avtopia_business ( 4a5df79e-dc57-44fb-a75c-5a7df823bcce ) :: caused by :: E11000 duplicate key error collection: avtopia_devdb.avtopia_business index: placeId_1 dup key: { placeId: null }, code: 11000, codeName: DuplicateKey, keyPattern: {placeId: 1}, keyValue: {placeId: null}, $clusterTime: {clusterTime: Timestamp(1777993066, 9), signature: {hash: BsonBinary(0345e3b2151cf164544e42dd2601fb696358dc64), keyId: 7598248908464062466}}, operationTime: Timestamp(1777993066, 9)}
Reconnected to MongoDB
Loaded 1057 cached geocode result(s) from assets/db_code lookups/charter_geocode_cache.json
Loaded 1974 charter operator entries from assets/charter_operators.json

Geocoding 1067 charters with no airport code...
Airport geocoding: 1026 assigned, 41 could not resolve.

Skipping 2 entries with no name.
  [~] UPD  "HELIROUTES LLC" | RONKONKOMA, NY
  [~] UPD  "HERITAGE FLIGHT ACADEMY LLC" | RONKONKOMA, NY
  [~] UPD  "HOPSCOTCH AIR, INC." | FARMINGDALE, NY
  [~] UPD  "INDEPENDENT HELICOPTERS SARATOGA LLC" | BALLSTON SPA, NY
  [~] UPD  "INTERLAKEN CAPITAL AVIATION SERVICES" | WHITE PLAINS, NY
  [~] UPD  "JB AVIATION LLC" | HUDSON, NY
  [~] UPD  "JUSTICE AIR CHARTER" | FARMINGDALE, NY
  [~] UPD  "JUSTICE AIR INC." | FARMINGDALE, NY
  [~] UPD  "MERCY FLIGHT CENTRAL, INC." | CANANDAIGUA, NY
  [~] UPD  "MERCY FLIGHT, INC." | BUFFALO, NY
  [~] UPD  "NEW YORK JET INC" | RONKONKOMA, NY
  [~] UPD  "NORTHEASTERN AVIATION CORP" | FARMINGDALE, NY
  [~] UPD  "NORTHEASTERN AVIATION CORP. - NEAJETS" | FARMINGDALE, NY
  [~] UPD  "PAYNE AIR SERVICE & MARINA" | INLET, NY
  [~] UPD  "PAYNE, JAMES R." | INLET, NY
  [~] UPD  "PONDEROSA AIR LLC" | FARMINGDALE, NY
  [~] UPD  "PREMIER AIR CHARTERS, INC." | ISLIP, NY
  [~] UPD  "RAINBOW AIR, INC." | NIAGARA FALLS, NY
  [~] UPD  "RAVEN HELICOPTER RENTALS, INC." | SYRACUSE, NY
  [~] UPD  "RICHMOR AVIATION, INC." | HUDSON, NY
  [~] UPD  "RIGHT BROTHER AVIATION" | ROME, NY
  [~] UPD  "SENECA FLIGHT OPERATIONS" | PENN YAN, NY
  [~] UPD  "SERVANT AIR, INC." | WHITE PLAINS, NY
  [~] UPD  "SKY LLC" | WEST HARRISON, NY
  [~] UPD  "SOFAR" | WHITE PLAINS, NY
  [~] UPD  "STAPLES AVIATION" | LAKE PLACID, NY
  [~] UPD  "TALON AIR, INC." | FARMINGDALE, NY
  [~] UPD  "TAS CHARTER LLC" | PORT CHESTER, NY
  [~] UPD  "TAUGHANNOCK AVIATION CORP." | ITHACA, NY
  [~] UPD  "THUNDERUN AVIATION CORPORATION" | BUFFALO, NY
  [~] UPD  "TRADEWIND AVIATION, LLC" | WHITE PLAINS, NY
  [~] UPD  "WHITE CLOUD CHARTER, LLC" | WHITE PLAINS, NY
  [~] UPD  "WINGS AIR HELICOPTERS" | WHITE PLAINS, NY
  [~] UPD  "ACME JET, LLC" | CINCINNATI, OH
  [~] UPD  "AERY AVIATION" | CLEVELAND, OH
  [~] UPD  "AIR TRANSPORT INTERNATIONAL, LLC" | CINCINNATI, OH
  [~] UPD  "AIR Z FLYING SERVICE, INC." | CLEVELAND, OH
  [~] UPD  "AIRNET II LLC" | COLUMBUS, OH
  [~] UPD  "AITHERAS AVIATION GROUP, LLC" | CLEVELAND, OH
  [~] UPD  "AMERICAN WINDS" | AKRON, OH
  [~] UPD  "BERRY AVIATION" | AKRON, OH
  [~] UPD  "BLUE ASH CHARTERS, LLC." | MIAMISBURG, OH
  [~] UPD  "CAPITAL CITY JET CENTER, INC." | COLUMBUS, OH
  [~] UPD  "CASTLE AVIATION, INC." | AKRON, OH
  [~] UPD  "CLASSIC JET CENTER CHARTER" | WILLOUGHBY, OH
  [~] UPD  "CLASSIC JET CENTER LLC" | WILLOUGHBY, OH
  [~] UPD  "CORPORATE WINGS LLC" | RICHMOND  HEIGHTS, OH
  [~] UPD  "DRONE EXPRESS, INC" | DAYTON, OH
  [~] UPD  "EXECUTIVE JET MANAGEMENT, INC." | CINCINNATI, OH
  [~] UPD  "FIRST FLIGHT AVIATION" | CINCINNATI, OH
  [~] UPD  "GRIFFING FLYING SERVICE, INC." | PORT CLINTON, OH
  [~] UPD  "ISLAND AIR TAXI LLC" | PUT IN BAY, OH
  [~] UPD  "ISLAND SEAS LLC" | ALBANY, OH
  [~] UPD  "JET AIR, LLC" | CINCINNATI, OH
  [~] UPD  "JET SELECT, LLC" | COLUMBUS, OH
  [~] UPD  "MERCY  HEALTH - LIFE  FLIGHT NETWORK  LLC" | TOLEDO, OH
  [~] UPD  "MIDWEST JET MANAGEMENT, LLC" | CINCINNATI, OH
  [~] UPD  "NETJETS AVIATION, INC." | COLUMBUS, OH
  [~] UPD  "NORTHSTAR BUSINESS AVIATION LLC" | NORTH CANTON, OH
  [~] UPD  "ONFLIGHT, INC." | CINCINNATI, OH
  [~] UPD  "PRIORITY AIR CHARTER, LLC" | KIDRON, OH
  [~] UPD  "REYNOLDS JET MANAGEMENT" | CINCINNATI, OH
  [~] UPD  "SKY QUEST, LLC" | CLEVELAND, OH
  [~] UPD  "SOIN INTERNATIONAL, LLC" | VANDALIA, OH
  [~] UPD  "STARK AIRWAYS, LLC" | AKRON, OH
  [~] UPD  "VERTICAL ADVANTAGE HELICOPTERS LLC" | LEBANON, OH
  [~] UPD  "WESTERN AIR CHARTER, INC." | COLUMBUS, OH
  [~] UPD  "ZANESVILLE AVIATION" | ZANESVILLE, OH
  [~] UPD  "AIR 1ST AVIATION COMPANIES OF OKLAHOMA, INC." | TULSA, OK
  [~] UPD  "AIR FLITE, INC." | SHAWNEE, OK
  [~] UPD  "AMERICAN JET CHARTER, INC." | OKLAHOMA CITY, OK
  [~] UPD  "CLEMENS AVIATION" | PONCA CITY, OK
  [~] UPD  "ECKLES AIRCRAFT, LLC" | HOLDENVILLE, OK
  [~] UPD  "HANGAR 58 LLC" | EL RENO, OK
  [~] UPD  "INTERSTATE HELICOPTERS INC" | BETHANY, OK
  [~] UPD  "K & D AVIATION LLC" | CLAREMORE, OK
  [~] UPD  "META SPECIAL AEROSPACE" | OKLAHOMA CITY, OK
  [~] UPD  "OMNI AIR INTERNATIONAL" | TULSA, OK
  [~] UPD  "PRIVATE JETS, INC." | OKLAHOMA CITY, OK
  [~] UPD  "UNITED STATES AVIATION CO." | TULSA, OK
  [~] UPD  "UNITED STATES AVIATION COMPANY" | TULSA, OK
  [~] UPD  "AERO AIR, LLC" | PORTLAND, OR
  [~] UPD  "APEX HELI OREGON" | FLORENCE, OR
  [~] UPD  "APEXHELI OREGON, INC" | FLORENCE, OR
  [~] UPD  "AVIATION HOLDINGS LLC" | HOOD RIVER, OR
  [~] UPD  "BACKCOUNTRY AVIATION INC" | PORTLAND, OR
  [~] UPD  "BEND AIR TAXI LLC" | BEND, OR
  [~] UPD  "BRIM EQUIPMENT LEASING, LLC" | ASHLAND, OR
  [~] UPD  "BUTLER AIRCRAFT COMPANY" | MILTON FREEWATER, OR
  [~] UPD  "BYGONE AVIATION LLC" | LEBANON, OR
  [~] UPD  "CENTURY AVIATION" | KLAMATH FALLS, OR
  [~] UPD  "COLUMBIA HELICOPTERS,  INC" | AURORA, OR
  [~] UPD  "DIRECT2" | BEND, OR
  [~] UPD  "ELKHORN AVIATION DBA BAKER AIRCRAFT" | BAKER CITY, OR
  [~] UPD  "ELKHORN AVIATION INC" | BAKER CITY, OR
  [~] UPD  "GLOBAL AVIATION, INC." | PORTLAND, OR
  [~] UPD  "GORGE WINDS AVIATION INC" | TROUTDALE, OR
  [~] UPD  "HILLSBORO AVIATION, INC." | PORTLAND, OR
  [~] UPD  "HONEY B, LLC" | CORVALLIS, OR
  [~] UPD  "HUNT, DONALD D." | ROSEBURG, OR
  [~] UPD  "JERRY TRIMBLE HELICOPTERS INC" | MCMINNVILLE, OR
  [~] UPD  "JL AVIATION HELICOPTER SERVICES" | PORTLAND, OR
  [~] UPD  "JL AVIATION, INC" | BORING, OR
  [~] UPD  "LEADING EDGE AVIATION" | BEND, OR
  [~] UPD  "LIFE FLIGHT NETWORK, LLC" | COTTAGE GROVE, OR
  [~] UPD  "MERCY FLIGHTS INC" | MEDFORD, OR
  [~] UPD  "NORTON AVIATION LLC" | SCAPPOOSE, OR
  [~] UPD  "OREGON AIR CHARTER LLC" | CRESWELL, OR
  [~] UPD  "PACJET, INC." | GRANTS PASS, OR
  [~] UPD  "PRECISION LLC" | MC MINNVILLE, OR
  [~] UPD  "PREMIER JETS" | PORTLAND, OR
  [~] UPD  "SKINNER AVIATION INC" | ASHLAND, OR
  [~] UPD  "SOAR FLA INC" | HILLSBORO, OR
  [~] UPD  "SPENCE, JOSEPH H." | ENTERPRISE, OR
  [~] UPD  "T SCOTT DUNN CONSTRUCTION INC" | MEDFORD, OR
  [~] UPD  "THE AIR WAY LLC" | BEND, OR
  [~] UPD  "TIMBERLAND HELICOPTERS" | ASHLAND, OR
  [~] UPD  "TRINITY AIR INC" | TROUTDALE, OR
  [~] UPD  "VALKYRIE AIR CHARTERS" | EUGENE, OR
  [~] UPD  "WINCO INC" | AURORA, OR
  [~] UPD  "5KTA152N LLC" | LITITZ, PA
  [~] UPD  "AERO-TECH SERVICES, INC." | LANCASTER, PA
  [~] UPD  "AIR TRAVEL MANAGEMENT" | CONNELLSVILLE, PA
  [~] UPD  "AIRCRAFT MANAGEMENT GROUP, INC." | PITTSBURGH, PA
  [~] UPD  "AIRQUEST AVIATION" | BUTLER, PA
  [~] UPD  "ALPHA THREE AVIATION" | BUTLER, PA
  [~] UPD  "ALPHA THREE AVIATION INCORPORATED" | BUTLER, PA
  [~] UPD  "BRICKYARD CONNECTION, LLC" | ALLENTOWN, PA
  [~] UPD  "BUN AIR CORPORATION" | BEDFORD, PA
  [~] UPD  "CHEROKEE HELICOPTER SERVICE" | FREEPORT, PA
  [~] UPD  "CONTRAIL, INC." | ALLENTOWN, PA
  [~] UPD  "CORPORATE AIR LLC" | WEST MIFFLIN, PA
  [~] UPD  "DESERT JET" | JOHNSTOWN, PA
  [~] UPD  "EAST COAST JETS, INC." | ALLENTOWN, PA
  [~] UPD  "GEISINGER MEDICAL CENTER" | DANVILLE, PA
  [~] UPD  "HELICOPTER APPLICATORS INC" | GETTYSBURG, PA
  [~] UPD  "HI-WAY HELICOPTER" | HAZLE TOWNSHIP, PA
  [~] UPD  "HOP ON AIR LLC" | MOUNT POCONO, PA
  [~] UPD  "INTERNATIONAL GROUP, LLC" | ALTOONA, PA
  [~] UPD  "JET-A, LLC." | ALLENTOWN, PA
  [~] UPD  "L.J. AVIATION" | LATROBE, PA
  [~] UPD  "LEADING EDGE AVIATION, INC." | DOYLESTOWN, PA
  [~] UPD  "LET'S GO AIR" | HARRISBURG, PA
  [~] UPD  "LETS GO AIR INC" | NEW CUMBERLAND, PA
  [~] UPD  "LIBERTY AVIATION CHARTER LLC" | NEW CUMBERLAND, PA
  [~] UPD  "LIBERTY JET" | PITTSBURGH, PA
  [~] UPD  "LUFTLADDER, INC." | PITTSFIELD, PA
  [~] UPD  "MAIN LINE CHARTER" | WEST CHESTER, PA
  [~] UPD  "MOYER AVIATION, INC." | MOUNT POCONO, PA
  [~] UPD  "NEW WORLD AVIATION, INC." | ALLENTOWN, PA
  [~] UPD  "ONYX AIR, LLC" | JOHNSTOWN, PA
  [~] UPD  "PEREGRINE AIR CHARTER, LLC" | PHILADELPHIA, PA
  [~] UPD  "PEREGRINE AIR CHARTERS, LLC" | PERKASIE, PA
  [~] UPD  "PRIVATE JET CENTER" | ZELIENOPLE, PA
  [~] UPD  "PUBLIC CHARTERS INC" | AVOCA, PA
  [~] UPD  "QUEST DIAGNOSTICS INC" | READING, PA
  [~] UPD  "REGIONAL SKY DBA PUBLIC CHARTERS" | SCRANTON, PA
  [~] UPD  "SCOTT RICHARD AVIATION SERVICES, INC." | ALLENTOWN, PA
  [~] UPD  "SCOTT RICHARD AVIATION SVCS, INC." | ALLENTOWN, PA
  [~] UPD  "SKYSTREAM JET" | ALLENTOWN, PA
  [~] UPD  "SKYWARD AVIATION" | WASHINGTON, PA
  [~] UPD  "SKYWEST CHARTER" | JOHNSTOWN, PA
  [~] UPD  "SLX LOGISTICS, LLC" | ALLENTOWN, PA
  [~] UPD  "STAT MEDEVAC" | PITTSBURGH, PA
  [~] UPD  "THE MILTON S HERSHEY MEDICAL CENTER" | HERSHEY, PA
  [~] UPD  "TRI-STATE CHARTER" | JOHNSTOWN, PA
  [~] UPD  "USAC AIRWAYS 695 LLC" | ALLENTOWN, PA
  [~] UPD  "VEE NEAL AVIATION, INC." | LATROBE, PA
  [~] UPD  "VENTURE JETS, INC." | LANCASTER, PA
  [~] UPD  "VERTIVUE LLC" | ALLENTOWN, PA
  [~] UPD  "AIR CHARTER, INC." | SAN JUAN, PR
  [~] UPD  "AIR MARGARITA" | CAROLINA, PR
  [~] UPD  "AIR PARADISE INC" | CAROLINA, PR
  [~] UPD  "ALASKA UTAH AVIATION LLC" | CAROLINA, PR
  [~] UPD  "AVIACION DEL OESTE INC" | AGUADILLA, PR
  [~] UPD  "BLUE AVIATION LLC" | SAN JUAN, PR
  [~] UPD  "BLUE EAGLE AIRWAYS, INC." | SAN JUAN, PR., PR
  [~] UPD  "CAMERA WORK INC" | CAROLINA, PR
  [~] UPD  "ECOFLIGHT INC" | SAN JUAN, PR
  [~] UPD  "ISLA GRANDE FLYING SCHOOL AND SERVICE CORPORATION" | SAN JUAN, PR
  [~] UPD  "KINGFISHER AIR SERVICES AIR SAFARI" | CAROLINA, PR
  [~] UPD  "M&N AVIATION, INC." | CAROLINA, PR
  [~] UPD  "MASTER LINK CORPORATION" | BARCELONETA, PR
  [~] UPD  "NORTH SHORE AVIATION INC" | SAN JUAN, PR
  [~] UPD  "PLANET AIR, INC" | SAN JUAN, PR
  [~] UPD  "PROPILOT, LLC." | SAN JUAN, PR
  [~] UPD  "PUERTO RICO AIRCRAFT LEASING CORPORATION" | CEIBA, PR
  [~] UPD  "SEVEN STARS AIR CARGO" | TOA ALTA, PR
  [~] UPD  "SKY TAXI LLC" | SAN JUAN, PR
  [~] UPD  "SUNRISE AIRLINES, INC." | CAROLINA, PR
  [~] UPD  "VIEQUES AIR LINK, INC." | SAN JUAN, PR
  [~] UPD  "AIR NEWPORT,  LLC" | MIDDLETOWN, RI
  [~] UPD  "BIRDS EYE VIEW HELICOPTERS, LLC" | MIDDLETOWN, RI
  [~] UPD  "HELISERVICE USA LLC" | NORTH KINGSTON, RI
  [~] UPD  "HTX HELICOPTERS LLC" | WESTERLY, RI
  [~] UPD  "NEW ENGLAND AIRLINES, INC." | WESTERLY, RI
  [~] UPD  "PILGRIM AIR TRANS LLC" | NORTH KINGSTOWN, RI
  [~] UPD  "RLV INDUSTRIES, INC" | WESTERLY, RI
  [~] UPD  "AIR CHARTER EXPRESS, INC." | GREENVILLE, SC
  [~] UPD  "AIR STAT INC." | COLUMBIA, SC
  [~] UPD  "ALLIANT AVIATION" | DUNCAN, SC
  [~] UPD  "ALOFT AVIATION SERVICES LLC" | SPARTANBURG, SC
  [~] UPD  "AUSTIN AVIATION" | WALTERBORO, SC
  [~] UPD  "AXIO" | SPARTANBURG, SC
  [~] UPD  "BANKAIR, INC." | COLUMBIA, SC
  [~] UPD  "CENTERRA GROUP, LLC" | AIKEN, SC
  [~] UPD  "CLEMSON AIR CHARTER LLC" | ANDERSON, SC
  [~] UPD  "COLUMBIA AVIATION INC" | WEST COLUMBIA, SC
  [~] UPD  "CROSSWIND AVIATION LLC" | ORANGEBURG, SC
  [~] UPD  "DAVISAIR, INC." | CHARLESTON, SC
  [~] UPD  "DOUBLEDAY AVIATION, INC." | GREENVILLE, SC
  [~] UPD  "EAGLE AVIATION COLUMBIA, LLC" | WEST COLUMBIA, SC
  [~] UPD  "EAST SHORE AVIATION LLC" | NORTH CHARLESTON, SC
  [~] UPD  "EXECUTIVE HELIJET CHARTER LLC" | MYRTLE BEACH, SC
  [~] UPD  "EXECUTIVE HELIJET CHARTERS, LLC" | MYRTLE BEACH, SC
  [~] UPD  "EXODUS AIRCRAFT" | SPARTANBURG, SC
  [~] UPD  "FLIGHTWORKS" | CHARLESTON, SC
  [~] UPD  "G.F. AIR, LLC" | CHARLESTON, SC
  [~] UPD  "GF AIR L L C" | NORTH CHARLESTON, SC
  [~] UPD  "JET LOGISTICS, INC." | JOHNS ISLAND, SC
  [~] UPD  "LYNDAN AERO, LLC" | GREER, SC
  [~] UPD  "MACH POINT PRIVATE AIR, LLC" | NORTH CHARLESTON, SC
  [~] UPD  "PRESCOTT SUPPORT CO." | MYRTLE BEACH, SC
  [~] UPD  "SAI FLIGHT SERVICES" | GREER, SC
  [~] UPD  "SELECT JET" | COLUMBIA, SC
  [~] UPD  "SHERPA AIR, LLC" | GEORGETOWN, SC
  [~] UPD  "SKY'S THE LIMIT, INC. (DBA EXECUTIVE SHUTTLE)" | COLUMBIA, SC
  [~] UPD  "SKYS THE LIMIT INC" | GREENWOOD, SC
  [~] UPD  "SPECIAL SERVICES CORPORATION" | GREENVILLE, SC
  [~] UPD  "STRATOS AVIATION LLC" | GREENVILLE, SC
  [~] UPD  "TOUCH N GO AIRWAYS, LLC" | GREENVILLE, SC
  [~] UPD  "VENTURE AVIATION GROUP, LLC" | GREER, SC
  [~] UPD  "VISION AVIATION, LLC" | HILTON HEAD, SC
  [~] UPD  "WINYAH AIR, LLC" | GEORGETOWN, SC
  [~] UPD  "ABERDEEN FLYING , INC." | ABERDEEN, SD
  [~] UPD  "ABERDEEN FLYING SERVICE INC" | ABERDEEN, SD
  [~] UPD  "ALANTE AIR CHARTER, LLC" | RAPID CITY, SD
  [~] UPD  "AVERA MCKENNAN" | SIOUX FALLS, SD
  [~] UPD  "BADGER HELICOPTERS INC" | CUSTER, SD
  [~] UPD  "BLACK HILLS AERIAL ADVENTURES INC" | CUSTER, SD
  [~] UPD  "BLACK HILLS HELICOPTERS AND CHARTERS, INC." | KEYSTONE, SD
  [~] UPD  "BUSINESS AVIATION COURIER, INC." | SIOUX FALLS, SD
  [~] UPD  "CHARTER FIRST" | SIOUX FALLS, SD
  [~] UPD  "DAKOTA FLIGHT CENTER LLC" | MITCHELL, SD
  [~] UPD  "DAKOTA ROTORS, LLC" | CUSTER, SD
  [~] UPD  "DALE AVIATION, INC." | RAPID CITY, SD
  [~] UPD  "DELUX PUBLIC CHARTER LLC" | RAPID CITY, SD
  [~] UPD  "DIRECT CHARTER AND AVIATION SERVICES LLC" | SIOUX FALLS, SD
  [~] UPD  "EAGLE AVIATION, LLC" | SPEARFISH, SD
  [~] UPD  "GENERATION JETS, LLC" | STURGIS, SD
  [~] UPD  "GUIDANCE AIR SERVICE, LLC" | SPEARFISH, SD
  [~] UPD  "HANGAR 9 INC" | ABERDEEN, SD
  [~] UPD  "HELIUS, LLC" | SPEARFISH, SD
  [~] UPD  "JET PROS, LLC" | RAPID CITY, SD
  [~] UPD  "LEGACY AVIATION" | SIOUX FALLS, SD
  [~] UPD  "MIDWEST FLYING SERVICE, INC." | BROOKINGS, SD
  [~] UPD  "MRIS, LLC" | SIOUX FALLS, SD
  [~] UPD  "RIVERSIDE CHARTER LLC" | RAPID CITY, SD
  [~] UPD  "RUSHMORE HELICOPTERS, INC." | CUSTER, SD
  [~] UPD  "SANFORD HEALTH" | SIOUX FALLS, SD
  [~] UPD  "SANFORD MEDICAL CENTER" | SIOUX FALLS, SD
  [~] UPD  "SKYDANCE AIR INC" | SIOUX FALLS, SD
  [~] UPD  "AB JETS" | NASHVILLE, TN
  [~] UPD  "AIRCRAFT TRANSPORT SERVICE" | NASHVILLE, TN
  [~] UPD  "CARRIER AIRWAYS INC" | GREENEVILLE, TN
  [~] UPD  "CONCIAIR" | MURFREESBORO, TN
  [~] UPD  "CRYSTAL AIR, INC." | CHATTANOOGA, TN
  [~] UPD  "DAVINCI JETS" | NASHVILLE, TN
  [~] UPD  "EAST TENNESSEE HELICOPTERS, INC." | BUTLER, TN
  [~] UPD  "ELITE ROTORCRAFT LLC" | LEBANON, TN
  [~] UPD  "EXPRESS AIR SERVICE LLC" | NASHVILLE, TN
  [~] UPD  "FLIGHT CHOICE" | KNOXVILLE, TN
  [~] UPD  "HANGAR 10, INC." | SMYRNA, TN
  [~] UPD  "HARMONY AIR, LLC" | NASHVILLE, TN
  [~] UPD  "HESSJET" | CHATTANOOGA, TN
  [~] UPD  "JETRIGHT AEROSPACE HOLDINGS, LLC" | NASHVILLE, TN
  [~] UPD  "JETRIGHT AVIATION" | NASHVILLE, TN
  [~] UPD  "MCRAE AVIATION SERVICES, INC." | NASHVILLE, TN
  [~] UPD  "MID SOUTH JETS, INC." | MEMPHIS, TN
  [~] UPD  "MORRISTOWN FLYING SERVICE, INC." | TALBOTT, TN
  [~] UPD  "MYFLIGHT" | SEVIERVILLE, TN
  [~] UPD  "NEXTAIR, LLC" | SMYRNA, TN
  [~] UPD  "PANTHER AVIATION, INC." | GALLATIN, TN
  [~] UPD  "RICHARDS AVIATION, INC." | GERMANTOWN, TN
  [~] UPD  "SECURE AIR CHARTER" | NASHVILLE, TN
  [~] UPD  "SEVIER COUNTY AVIATION, INC." | SEVIERVILLE, TN
  [~] UPD  "SKYWEST CHARTERS, LLC" | NASHVILLE, TN
  [~] UPD  "WHIRL'D HELICOPTERS , INC." | SEVIERVILLE, TN
  [~] UPD  "XP SERVICES INC." | TULLAHOMA, TN
  [~] UPD  "5 STATE HELICOPTERS, INC." | FATE, TX
  [~] UPD  "ADDISON JET MANAGEMENT INC" | DALLAS, TX
  [~] UPD  "ADDISON JET MANAGEMENT INC DBA TRINITY JET" | DALLAS, TX
  [~] UPD  "ADVANTAGE  FLIGHT SOLUTIONS LLC" | GRANBURY, TX, TX
  [~] UPD  "AERO-COPTERS, INC." | PORT ARANSAS, TX
  [~] UPD  "AEROHP" | HOUSTON, TX
  [~] UPD  "AIR CENTER HELICOPTERS, INC." | FORT WORTH, TX
  [~] UPD  "AIR DIRECT, LLC" | PARIS, TX
  [~] UPD  "AIR TRANSIT SOLUTIONS, LLC" | AUSTIN, TX
  [~] UPD  "AIRWOLF HELICOPTERS" | DALLAS, TX
  [~] UPD  "ALAMO HELICOPTER TOURS" | AUSTIN, TX
  [~] UPD  "ALG GROUP LLC" | CYPRESS, TX
  [~] UPD  "AMERICAN JET INTERNATIONAL CORPORATION" | HOUSTON, TX
  [~] UPD  "AMERICAN JET INTERNATIONAL DBA MILLION AIR CHARTER" | DALLAS, TX
  [~] UPD  "AMERISTAR JET CHARTER, INC." | DALLAS, TX
  [~] UPD  "AMERITEX AIRWAYS" | HOUSTON, TX
  [~] UPD  "APEX HELICOPTERS LLC" | ARCOLA, TX
  [~] UPD  "APOLLO MEDFLIGHT" | CORPUS CHRISTI, TX
  [~] UPD  "AVALAIR AIRCRAFT MANAGEMENT" | HOUSTON, TX
  [~] UPD  "AVALON AIR" | DALLAS, TX
  [~] UPD  "AVELO AIRLINES" | HOUSTON, TX
  [~] UPD  "AVIATION CHARTER SERVICES LLC" | HOUSTON, TX
  [~] UPD  "AVIATION SERVICES ELITE" | DALLAS, TX
  [~] UPD  "AXXEUM" | HUNTSVILLE, TX
  [~] UPD  "BAKER AVIATION, LLC" | FORT WORTH, TX
  [~] UPD  "BARR AIR PATROL LLC" | MESQUITE, TX
  [~] UPD  "BASIN AVIATION, INC." | MIDLAND, TX
  [~] UPD  "BRAZOS VALLEY AIR CHARTER LLC" | FORT WORTH, TX
  [~] UPD  "BRUNNER AEROSPACE, LLC" | GEORGETOWN, TX
  [~] UPD  "BUSINESS AIR INC" | CONROE, TX
  [~] UPD  "BUSINESS JET SERVICES" | DALLAS, TX
  [~] UPD  "CADRE AVIATION SERVICES LLC" | SAN ANTONIO, TX
  [~] UPD  "CAREFLITE" | FORT WORTH, TX
  [~] UPD  "CARIS AIR SERVICES LLC" | FORT WORTH, TX
  [~] UPD  "CEDAR RIDGE AVIATION, LLC" | KNOX CITY, TX
  [~] UPD  "CENTRAL HELICOPTER SERVICE, INC." | HOUSTON, TX
  [~] UPD  "CHAIRMAN AIRMOTIVE II - LEVIATE AIR GROUP" | DALLAS, TX
  [~] UPD  "CHAIRMAN AIRMOTIVE II LLC" | DALLAS, TX
  [~] UPD  "CHARTER ONE" | HOUSTON, TX
  [~] UPD  "CHAVI LLC" | EL DORADO, TX
  [~] UPD  "COBRA KAI AIR, LLC" | WICHITA FALLS, TX
  [~] UPD  "COMMUTEAIR" | HOUSTON, TX
  [~] UPD  "DRAGONFLY AVIATION LLC" | LAREDO, TX
  [~] UPD  "DV AVIATION" | MIDLAND, TX
  [~] UPD  "EAST TEXAS HELICOPTERS LLC" | TYLER, TX
  [~] UPD  "EMERGENT AIR" | EL PASO, TX
  [~] UPD  "ENCORE JET MANAGEMENT LLC" | SAN ANTONIO, TX
  [~] UPD  "ENG AVIATION GROUP" | HOUSTON, TX
  [~] UPD  "ENTERPRISE PRODUCTS COMPANY" | HOUSTON, TX
  [~] UPD  "EPIC HELICOPTERS, LLC" | DALLAS, TX
  [~] UPD  "FIREBIRD AIR LLC" | ABILENE, TX
  [~] UPD  "FIRST AV GROUP, LLC" | LONGVIEW, TX
  [~] UPD  "FLY HANGAR 13 LLC" | SAN ANTONIO, TX
  [~] UPD  "FLYTRU" | HOUSTON, TX
  [~] UPD  "FLYXCITE" | LONGVIEW, TX
  [~] UPD  "FOUR CORNERS AVIATION" | DALLAS, TX
  [~] UPD  "FREEMAN HOLDINGS OF WEST TEXAS, LLC" | LUBBOCK, TX
  [~] UPD  "FREEMAN JET CENTER ABILENE" | ABILENE, TX
  [~] UPD  "G C AVIATION, INC." | HOUSTON, TX
  [~] UPD  "G T A  AIR, INC." | ADDISON, TX
  [~] UPD  "GTA AIR, INC." | DALLAS, TX
  [~] UPD  "GUARDIAN FLIGHT, LLC." | LEWISVILLE, TX
  [~] UPD  "GULF COAST HELICOPTERS, INC." | PEARLAND, TX
  [~] UPD  "HALO FLIGHT INC" | CORPUS  CHRISTI, TX
  [~] UPD  "HASKIN AVIATION LLC" | MIDLAND, TX
  [~] UPD  "HAVEN AERO" | AMARILLO, TX
  [~] UPD  "HELICOPTER EXPERTS, INC." | SAN ANTONIO, TX
  [~] UPD  "HOLT HELICOPTER INC" | UVALDE, TX
  [~] UPD  "HOUSTON JET DIRECT" | HOUSTON, TX
  [~] UPD  "JET LINX AVIATION, LLC" | AUSTIN, TX
  [~] UPD  "JET TEN PRIVATE JET CHARTER" | DALLAS, TX
  [~] UPD  "JETPROS CHARTER, LLC" | LONGVIEW, TX
  [~] UPD  "JETVIA" | EL PASO, TX
  [~] UPD  "KACHINA AIR" | HOUSTON, TX
  [~] UPD  "KOLOB CANYONS AIR SERVICES" | MIDLAND, TX
  [~] UPD  "KRAMER AVIATION, LLC" | HOUSTON, TX
  [~] UPD  "LATITUDE 18 HELICOPTERS LLC" | BROWNWOOD, TX
  [~] UPD  "LEGACY AIRWAYS, LLC" | CONROE, TX
  [~] UPD  "LEVIATE AIR GROUP" | DALLAS, TX
  [~] UPD  "LIFEGUARD AEROMED, INC." | MCALLEN, TX
  [~] UPD  "LONE STAR AVIATORS" | HOUSTON, TX
